user_id,match_id,map_id,x,y,z,ts,event,is_bot,date
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-208.46,51.579323,166.22389,1970-01-21 11:52:40.571,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,170.4762,33.05762,22.100855,1970-01-21 11:52:41.149,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-32.238228,44.86849,254.70474,1970-01-21 11:52:40.913,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,134.12367,38.904133,109.57175,1970-01-21 11:52:41.174,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-181.81883,51.50808,172.44044,1970-01-21 11:52:40.712,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-179.82672,51.50808,166.01086,1970-01-21 11:52:40.681,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-182.7599,51.50808,168.17209,1970-01-21 11:52:40.696,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-119.24348,50.632465,179.5893,1970-01-21 11:52:40.777,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,161.76254,33.10987,38.429,1970-01-21 11:52:41.114,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,100.95489,42.24202,139.62622,1970-01-21 11:52:41.059,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-40.04042,44.968742,245.79164,1970-01-21 11:52:40.857,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-207.79568,50.3829,176.77838,1970-01-21 11:52:40.536,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,70.221016,34.242813,221.80818,1970-01-21 11:52:41.204,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-40.767,44.631664,259.92252,1970-01-21 11:52:40.898,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-201.54265,50.694935,176.1815,1970-01-21 11:52:40.601,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,64.5561,34.242813,232.11461,1970-01-21 11:52:41.209,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-49.47695,45.010086,219.73808,1970-01-21 11:52:40.817,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-219.49063,49.571815,170.13727,1970-01-21 11:52:40.591,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,18.670069,47.118458,163.5498,1970-01-21 11:52:41.013,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-187.83128,51.373505,164.37358,1970-01-21 11:52:40.646,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,93.56274,41.49772,152.75922,1970-01-21 11:52:41.189,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-181.97269,51.50808,165.28635,1970-01-21 11:52:40.686,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,102.89957,42.467285,133.53952,1970-01-21 11:52:41.064,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-186.80292,51.369415,167.89748,1970-01-21 11:52:40.611,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,170.85965,33.029987,20.413124,1970-01-21 11:52:41.134,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-71.88033,47.95067,206.5463,1970-01-21 11:52:40.807,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,166.7147,32.99762,36.99055,1970-01-21 11:52:41.154,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-225.8244,49.169453,166.45432,1970-01-21 11:52:40.586,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,57.539097,34.232475,245.68347,1970-01-21 11:52:41.214,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,135.7818,37.626804,63.616253,1970-01-21 11:52:41.099,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-41.326923,44.968742,242.01169,1970-01-21 11:52:40.842,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-211.02174,50.26893,178.24513,1970-01-21 11:52:40.531,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-35.141136,44.968742,250.06918,1970-01-21 11:52:40.867,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,73.24474,39.328884,196.27687,1970-01-21 11:52:41.199,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,18.320698,47.119114,169.96884,1970-01-21 11:52:41.008,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-223.84258,49.07526,187.6863,1970-01-21 11:52:40.495,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-47.3724,44.89235,232.99327,1970-01-21 11:52:40.822,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,161.92204,33.47853,48.10077,1970-01-21 11:52:41.109,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-176.8332,51.545444,175.74904,1970-01-21 11:52:40.747,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,44.40526,44.44197,136.20633,1970-01-21 11:52:41.038,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-171.3636,51.220394,173.98357,1970-01-21 11:52:40.752,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,139.1463,39.898136,82.87714,1970-01-21 11:52:41.089,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-187.04579,51.2886,177.53879,1970-01-21 11:52:40.742,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,92.63047,41.96649,147.81093,1970-01-21 11:52:41.053,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-36.005524,44.968742,247.72871,1970-01-21 11:52:40.862,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,99.3318,42.39623,138.47371,1970-01-21 11:52:41.184,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-221.84981,49.20437,165.80536,1970-01-21 11:52:40.576,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-31.773659,44.8893,255.19655,1970-01-21 11:52:40.888,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-179.287,51.50808,166.2281,1970-01-21 11:52:40.691,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-36.456154,44.85813,254.83499,1970-01-21 11:52:40.893,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-179.83347,51.50808,162.74503,1970-01-21 11:52:40.651,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-192.52753,51.395424,156.69148,1970-01-21 11:52:40.631,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-95.29381,50.833286,185.16052,1970-01-21 11:52:40.797,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,13.318608,47.170208,168.94911,1970-01-21 11:52:41.003,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,59.336884,44.60456,144.04546,1970-01-21 11:52:41.043,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-56.543346,46.046726,210.28868,1970-01-21 11:52:40.812,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-191.11864,51.133324,177.73817,1970-01-21 11:52:40.606,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-161.23874,49.805557,176.50914,1970-01-21 11:52:40.762,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,4.034891,44.58141,179.11583,1970-01-21 11:52:40.973,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-227.61705,49.07526,188.19414,1970-01-21 11:52:40.490,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,160.16441,33.06861,21.106627,1970-01-21 11:52:41.139,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-204.96426,51.021038,173.89215,1970-01-21 11:52:40.546,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-34.178135,44.968742,248.56479,1970-01-21 11:52:40.877,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,48.722546,34.129517,252.80632,1970-01-21 11:52:41.219,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,15.808456,47.17569,169.24582,1970-01-21 11:52:40.983,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,13.35342,47.20535,168.97449,1970-01-21 11:52:40.978,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-18.282385,44.87097,219.42873,1970-01-21 11:52:40.938,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,14.399528,47.143627,159.70079,1970-01-21 11:52:41.023,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,133.42128,40.905056,116.16202,1970-01-21 11:52:41.079,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-114.94303,50.82301,179.83253,1970-01-21 11:52:40.787,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,119.57015,39.219315,117.07623,1970-01-21 11:52:41.074,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,23.198423,47.10403,163.74013,1970-01-21 11:52:41.018,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-80.94322,49.40419,192.53938,1970-01-21 11:52:40.802,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-9.847977,44.848648,204.95378,1970-01-21 11:52:40.948,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,163.11993,35.093636,71.13521,1970-01-21 11:52:41.164,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-39.724888,44.968742,242.9666,1970-01-21 11:52:40.847,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,5.976301,43.93347,183.0355,1970-01-21 11:52:40.993,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-23.742239,44.883816,233.2532,1970-01-21 11:52:40.933,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-46.64868,44.845264,236.09326,1970-01-21 11:52:40.837,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-180.07094,51.50808,160.93779,1970-01-21 11:52:40.661,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,75.63134,42.647083,148.5147,1970-01-21 11:52:41.048,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,161.69315,32.99762,19.762218,1970-01-21 11:52:41.144,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-28.041967,44.963844,247.81093,1970-01-21 11:52:40.923,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,147.00731,37.49133,88.71864,1970-01-21 11:52:41.169,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-102.35155,51.037514,180.77109,1970-01-21 11:52:40.792,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,82.54587,41.597176,171.93427,1970-01-21 11:52:41.194,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-22.479372,44.894634,240.26512,1970-01-21 11:52:40.928,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-195.44255,51.415516,155.7497,1970-01-21 11:52:40.636,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,18.398312,47.528908,152.0726,1970-01-21 11:52:41.028,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,137.70316,37.97969,99.800476,1970-01-21 11:52:41.084,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,151.79077,34.5119,60.957684,1970-01-21 11:52:41.104,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-204.00415,51.037323,174.23898,1970-01-21 11:52:40.596,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-12.353182,44.848648,210.68053,1970-01-21 11:52:40.943,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,10.961509,45.73194,174.2158,1970-01-21 11:52:40.988,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-217.80505,49.971497,181.89323,1970-01-21 11:52:40.526,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-150.03268,50.155495,181.26337,1970-01-21 11:52:40.767,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-186.51167,51.402027,170.40128,1970-01-21 11:52:40.737,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,166.13542,33.029987,27.043858,1970-01-21 11:52:41.129,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-233.57654,49.07526,190.69048,1970-01-21 11:52:40.465,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-133.13661,50.400913,181.64838,1970-01-21 11:52:40.772,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,111.86557,39.311913,118.993866,1970-01-21 11:52:41.179,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,162.67397,33.755566,52.30759,1970-01-21 11:52:41.159,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-5.1709156,44.662304,191.46178,1970-01-21 11:52:40.968,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,106.586006,40.967354,122.925804,1970-01-21 11:52:41.069,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-177.1669,51.50808,160.83995,1970-01-21 11:52:40.666,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,-225.6402,49.07526,183.8423,1970-01-21 11:52:40.520,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,32.49998,46.80107,143.28241,1970-01-21 11:52:41.033,Position,False,1970-01-21
83c5efb7-cd21-472e-a719-ce9b5dc58912,00b34c64-8746-44aa-b527-72ac0d971251.nakama-0,Lockdown,136.10622,41.687355,68.34931,1970-01-21 11:52:41.094,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-129.2235,146.14444,303.0533,1970-01-21 11:53:25.754,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-156.99059,147.52458,298.32037,1970-01-21 11:53:25.718,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-91.370575,124.5954,201.03934,1970-01-21 11:53:25.794,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-108.31223,107.49145,145.83875,1970-01-21 11:53:25.819,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-109.37833,114.36669,172.11417,1970-01-21 11:53:25.809,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-93.42226,103.003105,98.182785,1970-01-21 11:53:25.909,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-152.08365,147.52458,300.08066,1970-01-21 11:53:25.738,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-103.97128,105.48852,139.66927,1970-01-21 11:53:25.824,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-153.12173,147.52019,309.82016,1970-01-21 11:53:25.708,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-63.366993,103.03436,93.49928,1970-01-21 11:53:25.884,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-113.893814,108.997696,157.5953,1970-01-21 11:53:25.814,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-160.42455,147.52458,296.87125,1970-01-21 11:53:25.723,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-175.09453,147.50046,312.59058,1970-01-21 11:53:25.703,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-64.138504,103.03436,94.82454,1970-01-21 11:53:25.894,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-102.877594,127.05576,201.24521,1970-01-21 11:53:25.789,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-124.715416,137.00786,255.00105,1970-01-21 11:53:25.764,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-64.84197,103.03436,77.7752,1970-01-21 11:53:25.869,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-158.7725,147.52458,293.67636,1970-01-21 11:53:25.728,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-64.66063,103.03436,80.2225,1970-01-21 11:53:25.874,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-62.455944,103.03436,81.77356,1970-01-21 11:53:25.864,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-114.42321,135.00974,246.6887,1970-01-21 11:53:25.779,Position,False,1970-01-21
dfe4466b-e787-4c6e-91c5-8f8ea2ac732c,00c95178-f9c3-4007-aa30-2363a0bfa965.nakama-0,AmbroseValley,-60.504616,103.03436,87.22443,1970-01-21 11:53:25.859,Position,False,1970-01-21
